,Unnamed: 0,Category,Sub Category,Order Date,Sales,Discount,Profit
1254,1946,Snacks,Chocolates,11-12-2022,1298,0.28,241.2288
1255,1947,Bakery,Breads & Buns,11-12-2022,1498,0.3,681.904
1256,586,Beverages,Soft Drinks,11-12-2022,2751,0.32,575.5248
1257,1555,Fruits & Veggies,Fresh Vegetables,11/13/2022,1562,0.14,109.34
1258,576,Bakery,Breads & Buns,11/13/2022,2514,0.34,264.59136
1259,570,Food Grains,Atta & Flour,11/13/2022,1585,0.31,634.0
1260,1531,"Eggs, Meat & Fish",Fish,11/13/2022,417,0.16,57.95327999999999
1261,578,Beverages,Health Drinks,11/13/2022,1967,0.32,873.81
1262,1363,Snacks,Noodles,11/13/2022,1885,0.27,814.0
1263,1530,Beverages,Health Drinks,11/13/2022,983,0.26,184.6944
1264,371,Oil & Masala,Masalas,11/13/2022,1276,0.25,63.8
1265,1529,"Eggs, Meat & Fish",Fish,11/13/2022,50,0.27,97.536
1266,694,Food Grains,Dals & Pulses,11/13/2022,735,0.24,154.35
1267,5,Fruits & Veggies,Organic Fruits,11/13/2022,1044,0.1,344.52
1268,863,"Eggs, Meat & Fish",Chicken,11/13/2022,56,0.34,167.19872
1269,1235,Fruits & Veggies,Fresh Fruits,11/13/2022,2158,0.31,366.86
1270,1049,Snacks,Cookies,11/13/2022,2742,0.15,899.76
1271,938,Oil & Masala,Spices,11/13/2022,337,0.15,16.85
1272,991,Oil & Masala,Spices,11/13/2022,140,0.1,7.0
1273,1085,Fruits & Veggies,Organic Vegetables,11/13/2022,868,0.26,78.12
1274,868,Beverages,Health Drinks,11/13/2022,2530,0.34,636.76
1275,1152,Food Grains,Rice,11/13/2022,945,0.19,349.65
1276,1128,Beverages,Health Drinks,11/13/2022,2199,0.32,883.62
1277,1775,Oil & Masala,Edible Oil & Ghee,11/13/2022,50,0.25,2.5
1278,1937,Oil & Masala,Masalas,11/13/2022,440,0.33,22.0
1279,114,Food Grains,Atta & Flour,11/14/2022,753,0.23,301.2
1280,113,Snacks,Noodles,11/14/2022,1749,0.25,765.308
1281,1711,Fruits & Veggies,Fresh Fruits,11/14/2022,1290,0.28,528.9
1282,647,Beverages,Soft Drinks,11/14/2022,1225,0.11,95.04
1283,735,Beverages,Soft Drinks,11/14/2022,951,0.14,119.016
1284,901,Oil & Masala,Spices,11/14/2022,50,0.27,2.5
1285,523,Fruits & Veggies,Organic Vegetables,11/14/2022,1221,0.14,61.05
1286,1019,Food Grains,Organic Staples,11/14/2022,2444,0.22,146.64
1287,1290,"Eggs, Meat & Fish",Chicken,11/14/2022,474,0.14,51.42528
1288,168,Snacks,Chocolates,11/14/2022,1761,0.32,729.416
1289,329,Bakery,Biscuits,11/15/2022,2434,0.15,772.208
1290,330,Bakery,Cakes,11/15/2022,2236,0.33,226.16064
1291,1959,Bakery,Breads & Buns,11/16/2022,1792,0.25,812.56
1292,350,Food Grains,Organic Staples,11/16/2022,1072,0.21,257.28
1293,964,Oil & Masala,Edible Oil & Ghee,11/16/2022,1151,0.26,57.55
1294,1544,Fruits & Veggies,Fresh Vegetables,11/16/2022,902,0.33,198.44
1295,448,Oil & Masala,Masalas,11/16/2022,166,0.1,8.3
1296,1600,Beverages,Soft Drinks,11/16/2022,1677,0.14,294.2208
1297,1889,Food Grains,Dals & Pulses,11/16/2022,853,0.24,255.9
1298,473,Food Grains,Atta & Flour,11/16/2022,1059,0.35,254.16
1299,1596,Fruits & Veggies,Organic Vegetables,11/16/2022,1152,0.25,414.72
1300,900,Bakery,Cakes,11/16/2022,1345,0.14,514.944
1301,207,Snacks,Chocolates,11/16/2022,1953,0.3,719.552
1302,352,Food Grains,Rice,11/16/2022,2012,0.21,784.68
1303,434,Food Grains,Atta & Flour,11/16/2022,2391,0.29,239.1
1304,971,"Eggs, Meat & Fish",Eggs,11/16/2022,493,0.22,354.672
1305,1295,Beverages,Health Drinks,11/16/2022,1048,0.19,195.9552
1306,1417,Snacks,Chocolates,11/16/2022,1113,0.22,372.31488
1307,904,Oil & Masala,Edible Oil & Ghee,11/16/2022,305,0.32,15.25
1308,351,Bakery,Cakes,11/16/2022,2165,0.23,270.432
1309,1025,Bakery,Cakes,11/17/2022,1654,0.17,769.16
1310,391,Fruits & Veggies,Organic Vegetables,11/17/2022,2370,0.21,545.1
1311,1605,Snacks,Cookies,11/17/2022,1413,0.12,224.77824
1312,1608,Bakery,Breads & Buns,11/17/2022,2250,0.29,943.5
1313,723,Snacks,Noodles,11/17/2022,2371,0.28,831.3
1314,543,Fruits & Veggies,Organic Fruits,11/17/2022,600,0.24,198.0
1315,830,Bakery,Biscuits,11/17/2022,1184,0.27,90.82368
1316,1522,Beverages,Soft Drinks,11/17/2022,1023,0.31,161.4816
1317,778,Food Grains,Organic Staples,11/17/2022,1493,0.29,522.55
1318,1287,Snacks,Noodles,11/17/2022,2364,0.24,548.6745599999999
1319,296,Beverages,Soft Drinks,11/17/2022,2424,0.3,1009.6
1320,1059,Bakery,Biscuits,11/17/2022,1121,0.15,378.12096
1321,1505,Fruits & Veggies,Organic Vegetables,11/17/2022,682,0.12,54.56
1322,281,Fruits & Veggies,Fresh Vegetables,11/17/2022,1865,0.26,279.75
1323,979,Oil & Masala,Edible Oil & Ghee,11/17/2022,1085,0.13,54.25
1324,1511,"Eggs, Meat & Fish",Eggs,11/17/2022,50,0.26,248.37120000000004
1325,442,Beverages,Health Drinks,11/18/2022,2063,0.1,574.7328
1326,802,Snacks,Chocolates,11/18/2022,2505,0.28,985.8
1327,436,"Eggs, Meat & Fish",Mutton,11/18/2022,50,0.31,175.29856
1328,1119,Fruits & Veggies,Fresh Vegetables,11/18/2022,2496,0.29,299.52
1329,1030,Snacks,Noodles,11/18/2022,2032,0.1,901.44
1330,803,"Eggs, Meat & Fish",Eggs,11/18/2022,50,0.24,68.8896
1331,1677,Fruits & Veggies,Organic Fruits,11/18/2022,2012,0.25,442.64
1332,668,Food Grains,Dals & Pulses,11/18/2022,1116,0.17,111.6
1333,272,Beverages,Soft Drinks,11/18/2022,1620,0.32,509.472
1334,961,Fruits & Veggies,Fresh Vegetables,11/18/2022,1663,0.11,432.38
1335,1307,Food Grains,Rice,11/18/2022,668,0.24,273.88
1336,1308,Snacks,Chocolates,11/18/2022,1238,0.21,407.91168
1337,449,Fruits & Veggies,Organic Vegetables,11/18/2022,603,0.12,229.14
1338,1310,Snacks,Noodles,11/18/2022,1588,0.33,495.10656
1339,452,"Eggs, Meat & Fish",Mutton,11/18/2022,1127,0.13,398.48
1340,1311,Fruits & Veggies,Fresh Fruits,11/18/2022,936,0.35,327.6
1341,1253,Food Grains,Organic Staples,11/18/2022,1020,0.29,51.0
1342,1254,Bakery,Cakes,11/18/2022,1851,0.18,825.42
1343,1428,Snacks,Noodles,11/18/2022,1952,0.1,233.6256
1344,1256,Oil & Masala,Masalas,11/18/2022,380,0.25,19.0
1345,1313,Food Grains,Atta & Flour,11/18/2022,2091,0.32,899.13
1346,905,Fruits & Veggies,Fresh Fruits,11/19/2022,635,0.19,215.9
1347,1655,Fruits & Veggies,Organic Fruits,11/19/2022,981,0.1,166.77
1348,383,Snacks,Cookies,11/19/2022,1600,0.26,728.0
1349,274,"Eggs, Meat & Fish",Mutton,11/19/2022,50,0.35,106.97728
1350,386,Beverages,Soft Drinks,11/19/2022,2583,0.19,676.312
1351,93,Snacks,Chocolates,11/19/2022,2004,0.3,509.48352
1352,321,Oil & Masala,Edible Oil & Ghee,11/19/2022,759,0.11,37.95
1353,94,Bakery,Cakes,11/19/2022,1488,0.23,583.09632
1354,1214,"Eggs, Meat & Fish",Eggs,11/19/2022,776,0.2,315.39199999999994
1355,568,"Eggs, Meat & Fish",Mutton,11/19/2022,50,0.23,125.52192
1356,1405,Beverages,Soft Drinks,11/19/2022,906,0.1,189.4464
1357,182,"Eggs, Meat & Fish",Eggs,11/19/2022,512,0.15,96.41984
1358,507,Food Grains,Rice,11/19/2022,1149,0.35,195.33
1359,1096,Beverages,Soft Drinks,11/19/2022,2186,0.18,437.2128
1360,512,Food Grains,Dals & Pulses,11/19/2022,1179,0.27,506.97
1361,772,Snacks,Chocolates,11/19/2022,1845,0.25,782.66
1362,1751,Food Grains,Organic Staples,11/19/2022,1822,0.34,273.3
1363,965,Food Grains,Dals & Pulses,11/19/2022,2319,0.21,533.37
1364,1392,Snacks,Noodles,11/19/2022,1131,0.1,110.10816
1365,1151,Fruits & Veggies,Fresh Vegetables,11/19/2022,1802,0.12,630.7
1366,780,Oil & Masala,Spices,11/19/2022,1216,0.16,60.8
1367,797,Fruits & Veggies,Organic Vegetables,11/19/2022,2074,0.15,414.8
1368,233,Oil & Masala,Edible Oil & Ghee,11/19/2022,50,0.29,2.5
1369,339,Beverages,Soft Drinks,11/19/2022,1764,0.35,589.2479999999999
1370,48,Snacks,Cookies,11/19/2022,2690,0.25,505.6128
1371,514,Fruits & Veggies,Organic Vegetables,11/19/2022,2173,0.28,217.3
1372,949,Snacks,Cookies,11/20/2022,1753,0.11,794.948
1373,426,Snacks,Noodles,11/20/2022,2447,0.18,891.04
1374,430,Beverages,Health Drinks,11/20/2022,2705,0.35,730.15
1375,403,Oil & Masala,Spices,11/20/2022,152,0.33,7.6
1376,305,Bakery,Biscuits,11/20/2022,1232,0.23,262.10304
1377,1129,"Eggs, Meat & Fish",Fish,11/20/2022,1174,0.13,194.47808
1378,97,"Eggs, Meat & Fish",Fish,11/20/2022,50,0.25,137.62560000000002
1379,369,Beverages,Soft Drinks,11/20/2022,1122,0.15,384.6816
1380,1551,"Eggs, Meat & Fish",Fish,11/20/2022,13,0.24,43.47392
1381,1553,Food Grains,Organic Staples,11/20/2022,1412,0.22,254.16
1382,392,Snacks,Chocolates,11/20/2022,1949,0.22,396.28224
1383,98,Bakery,Breads & Buns,11/20/2022,2151,0.21,811.8299999999999
1384,187,Oil & Masala,Edible Oil & Ghee,11/20/2022,833,0.25,41.65
1385,1694,Oil & Masala,Edible Oil & Ghee,11/20/2022,50,0.11,2.5
1386,643,Snacks,Noodles,11/20/2022,2683,0.19,1008.22
1387,326,"Eggs, Meat & Fish",Fish,11/20/2022,660,0.28,518.4
1388,309,Bakery,Biscuits,11/20/2022,1967,0.15,212.59584
1389,970,Beverages,Soft Drinks,11/21/2022,2834,0.29,1295.3
1390,903,Snacks,Chocolates,11/21/2022,2263,0.34,738.812
1391,290,Food Grains,Rice,11/21/2022,636,0.31,248.04
1392,1977,Beverages,Health Drinks,11/21/2022,2285,0.13,597.168
1393,1075,Fruits & Veggies,Organic Fruits,11/21/2022,2412,0.13,964.8
1394,341,Bakery,Biscuits,11/21/2022,3029,0.11,1393.05
1395,931,Oil & Masala,Spices,11/21/2022,25,0.12,1.25
1396,1879,"Eggs, Meat & Fish",Mutton,11/21/2022,752,0.35,79.95392
1397,1885,Snacks,Chocolates,11/21/2022,3024,0.23,781.76
1398,1504,Oil & Masala,Masalas,11/21/2022,40,0.33,2.0
1399,410,Snacks,Noodles,11/21/2022,2497,0.21,295.02144
1400,1881,"Eggs, Meat & Fish",Eggs,11/21/2022,801,0.28,400.35
1401,1480,"Eggs, Meat & Fish",Mutton,11/21/2022,50,0.31,23.63392
1402,405,Fruits & Veggies,Fresh Vegetables,11/21/2022,953,0.3,324.02
1403,1877,Oil & Masala,Masalas,11/21/2022,419,0.25,20.95
1404,671,Snacks,Noodles,11/22/2022,1577,0.35,168.8256
1405,1222,"Eggs, Meat & Fish",Fish,11/23/2022,845,0.35,497.55
1406,76,Beverages,Soft Drinks,11/23/2022,1656,0.21,162.7776
1407,10,Beverages,Health Drinks,11/23/2022,940,0.12,155.51999999999998
1408,11,Snacks,Cookies,11/23/2022,1136,0.34,305.64864
1409,284,Snacks,Cookies,11/23/2022,2858,0.25,999.98
1410,1221,Food Grains,Organic Staples,11/23/2022,2012,0.19,442.64
1411,663,Fruits & Veggies,Organic Fruits,11/23/2022,784,0.25,109.76
1412,1296,Snacks,Cookies,11/23/2022,2310,0.28,265.9392
1413,12,"Eggs, Meat & Fish",Eggs,11/23/2022,50,0.21,79.70816
1414,77,Beverages,Health Drinks,11/23/2022,981,0.2,309.5568
1415,1351,Snacks,Chocolates,11/23/2022,1320,0.19,149.2992
1416,1210,Food Grains,Organic Staples,11/23/2022,1399,0.13,251.82
1417,376,Oil & Masala,Spices,11/23/2022,1527,0.33,76.35
1418,1009,Fruits & Veggies,Organic Fruits,11/23/2022,561,0.11,61.71
1419,1094,Bakery,Breads & Buns,11/23/2022,1243,0.28,322.22016
1420,1016,Snacks,Cookies,11/23/2022,1311,0.28,393.15456
1421,192,Fruits & Veggies,Organic Fruits,11/23/2022,1939,0.1,135.73
1422,228,"Eggs, Meat & Fish",Chicken,11/24/2022,688,0.15,212.66432
1423,1557,Bakery,Biscuits,11/24/2022,3058,0.23,254.84544
1424,229,Oil & Masala,Spices,11/24/2022,270,0.27,13.5
1425,1459,Fruits & Veggies,Fresh Vegetables,11/24/2022,2452,0.29,343.28
