,Unnamed: 0,Category,Sub Category,Order Date,Sales,Discount,Profit
286,1238,Beverages,Health Drinks,05-09-2022,1009,0.12,52.6176
287,1118,Food Grains,Rice,05-11-2022,1600,0.13,288.0
288,483,Fruits & Veggies,Organic Vegetables,05-11-2022,2361,0.23,708.3
289,1816,Bakery,Biscuits,05-11-2022,1489,0.12,522.3052799999999
290,1812,"Eggs, Meat & Fish",Eggs,05-11-2022,865,0.15,105.728
291,534,Snacks,Noodles,05-11-2022,2951,0.23,1005.3
292,1818,Oil & Masala,Spices,05-11-2022,259,0.2,12.95
293,489,Fruits & Veggies,Organic Vegetables,05-11-2022,1702,0.31,374.44
294,1681,Snacks,Noodles,05-11-2022,1461,0.34,342.19584000000003
295,491,Oil & Masala,Edible Oil & Ghee,05-11-2022,183,0.25,9.15
296,532,"Eggs, Meat & Fish",Chicken,05-12-2022,50,0.2,102.56384
297,1276,Bakery,Cakes,05-12-2022,1522,0.21,350.50752
298,528,Bakery,Breads & Buns,05-12-2022,1255,0.16,452.736
299,1853,"Eggs, Meat & Fish",Chicken,05-12-2022,50,0.33,136.39679999999998
300,1472,Bakery,Biscuits,05-12-2022,2321,0.31,237.91104
301,1462,Bakery,Biscuits,05-12-2022,2057,0.1,226.59264
302,1203,Food Grains,Organic Staples,05-12-2022,1074,0.16,375.9
303,1513,"Eggs, Meat & Fish",Chicken,05-12-2022,1104,0.1,212.33664
304,240,Fruits & Veggies,Organic Vegetables,05-12-2022,1033,0.27,392.54
305,1281,"Eggs, Meat & Fish",Fish,05-12-2022,50,0.12,48.19968
306,718,Snacks,Chocolates,05-12-2022,2631,0.28,596.6265599999999
307,736,Snacks,Chocolates,05-12-2022,2094,0.14,232.34688
308,982,"Eggs, Meat & Fish",Chicken,05-12-2022,50,0.35,154.40895999999998
