,Unnamed: 0,Category,Sub Category,Order Date,Sales,Discount,Profit
1548,899,Fruits & Veggies,Fresh Vegetables,12-01-2022,1207,0.14,120.7
1549,29,Beverages,Soft Drinks,12-01-2022,2342,0.29,704.9200000000001
1550,407,Food Grains,Dals & Pulses,12-01-2022,1000,0.18,100.0
1551,38,Bakery,Breads & Buns,12-01-2022,2714,0.32,617.5072
1552,1242,Fruits & Veggies,Organic Fruits,12-02-2022,1656,0.16,513.36
1553,1204,Snacks,Cookies,12-02-2022,1386,0.1,149.40287999999998
1554,1206,Snacks,Cookies,12-02-2022,3024,0.11,1148.4
1555,771,Food Grains,Rice,12-02-2022,1257,0.22,389.67
1556,235,"Eggs, Meat & Fish",Fish,12-02-2022,838,0.21,104.34560000000002
1557,1245,Oil & Masala,Masalas,12-02-2022,856,0.17,42.8
1558,195,Fruits & Veggies,Fresh Vegetables,12-02-2022,2097,0.26,880.74
1559,1243,Oil & Masala,Edible Oil & Ghee,12-02-2022,934,0.1,46.7
1560,1598,Food Grains,Rice,12-02-2022,692,0.31,235.28
1561,1638,"Eggs, Meat & Fish",Mutton,12-02-2022,304,0.12,107.80672
1562,1631,Fruits & Veggies,Fresh Fruits,12-02-2022,1109,0.18,432.51
1563,1270,Snacks,Noodles,12-02-2022,1394,0.31,109.76256
1564,1269,Bakery,Cakes,12-02-2022,2500,0.1,1022.0
1565,1202,Fruits & Veggies,Fresh Fruits,12-02-2022,1802,0.16,90.1
1566,1267,Snacks,Noodles,12-02-2022,2841,0.27,1263.63
1567,1627,"Eggs, Meat & Fish",Chicken,12-02-2022,386,0.11,301.4144
1568,1265,Beverages,Soft Drinks,12-02-2022,1432,0.23,657.28
1569,801,Fruits & Veggies,Organic Fruits,12-02-2022,1359,0.27,312.57
1570,1264,Oil & Masala,Edible Oil & Ghee,12-02-2022,531,0.1,26.55
1571,1875,Bakery,Breads & Buns,12-02-2022,1112,0.32,291.96288
1572,1208,"Eggs, Meat & Fish",Eggs,12-02-2022,1066,0.15,629.06
1573,1433,"Eggs, Meat & Fish",Fish,12-02-2022,783,0.31,453.54
1574,420,Fruits & Veggies,Fresh Fruits,12-02-2022,2019,0.25,524.94
1575,402,Fruits & Veggies,Fresh Fruits,12-02-2022,1097,0.27,285.22
1576,522,Fruits & Veggies,Organic Vegetables,12-02-2022,2032,0.29,243.84
1577,1365,Fruits & Veggies,Organic Vegetables,12-02-2022,1337,0.32,93.59
1578,950,Beverages,Soft Drinks,12-02-2022,2349,0.25,1057.56
1579,1454,"Eggs, Meat & Fish",Eggs,12-02-2022,925,0.22,443.75
1580,1487,Fruits & Veggies,Organic Fruits,12-02-2022,660,0.2,145.2
1581,1004,"Eggs, Meat & Fish",Chicken,12-02-2022,708,0.29,482.28
1582,1523,Beverages,Health Drinks,12-02-2022,1712,0.16,724.8
1583,1498,Bakery,Biscuits,12-02-2022,2974,0.22,1035.94
1584,390,"Eggs, Meat & Fish",Fish,12-02-2022,348,0.34,110.96064
1585,493,"Eggs, Meat & Fish",Eggs,12-02-2022,271,0.21,45.18912
1586,614,Fruits & Veggies,Organic Fruits,12-03-2022,523,0.14,120.29
1587,820,"Eggs, Meat & Fish",Mutton,12-03-2022,736,0.11,551.84
1588,1668,Beverages,Health Drinks,12-03-2022,2744,0.13,786.0
1589,262,Fruits & Veggies,Organic Fruits,12-03-2022,1946,0.32,252.98
1590,811,"Eggs, Meat & Fish",Eggs,12-03-2022,380,0.19,202.24
1591,610,Beverages,Health Drinks,12-03-2022,2493,0.28,1141.85
1592,265,Snacks,Cookies,12-03-2022,2228,0.35,196.92288
1593,607,Bakery,Breads & Buns,12-03-2022,2317,0.2,918.12
1594,485,Bakery,Breads & Buns,12-03-2022,2266,0.26,518.19264
1595,987,Food Grains,Atta & Flour,12-03-2022,2325,0.12,1046.25
1596,261,"Eggs, Meat & Fish",Mutton,12-03-2022,50,0.14,84.18816000000001
1597,997,Food Grains,Atta & Flour,12-03-2022,1722,0.18,309.96
1598,996,Snacks,Cookies,12-03-2022,1656,0.14,617.0176
1599,755,"Eggs, Meat & Fish",Fish,12-03-2022,620,0.11,519.0
1600,378,Oil & Masala,Spices,12-03-2022,0,0.15,0.0
1601,838,Oil & Masala,Edible Oil & Ghee,12-03-2022,50,0.27,2.5
1602,734,"Eggs, Meat & Fish",Eggs,12-03-2022,50,0.18,150.79424
1603,692,"Eggs, Meat & Fish",Fish,12-03-2022,1132,0.2,155.21792
1604,1020,Beverages,Soft Drinks,12-03-2022,1536,0.26,196.3008
1605,285,Beverages,Health Drinks,12-03-2022,1758,0.25,811.1
1606,289,Fruits & Veggies,Organic Vegetables,12-04-2022,2343,0.27,820.05
1607,632,Snacks,Cookies,12-04-2022,1585,0.32,221.2704
1608,550,Oil & Masala,Masalas,12-04-2022,1199,0.28,59.95
1609,1241,Fruits & Veggies,Organic Fruits,12-04-2022,519,0.11,36.33
1610,295,Bakery,Biscuits,12-04-2022,1768,0.21,100.9152
1611,998,Beverages,Health Drinks,12-04-2022,2010,0.34,731.3
1612,1175,Beverages,Soft Drinks,12-04-2022,2869,0.31,284.4288
1613,766,Oil & Masala,Spices,12-04-2022,1565,0.26,78.25
1614,1180,Food Grains,Organic Staples,12-04-2022,951,0.34,389.91
1615,1005,Bakery,Biscuits,12-04-2022,1219,0.13,342.28224
1616,1418,"Eggs, Meat & Fish",Chicken,12-04-2022,50,0.19,120.4224
1617,1121,Oil & Masala,Spices,12-04-2022,222,0.18,11.1
1618,1426,Snacks,Cookies,12-04-2022,1206,0.27,376.98048
1619,1062,"Eggs, Meat & Fish",Mutton,12-04-2022,1008,0.1,494.88
1620,1595,Fruits & Veggies,Fresh Vegetables,12-04-2022,2480,0.3,744.0
1621,294,Oil & Masala,Edible Oil & Ghee,12-04-2022,239,0.24,11.95
1622,1102,"Eggs, Meat & Fish",Eggs,12-04-2022,590,0.32,155.8016
1623,653,Snacks,Noodles,12-04-2022,1235,0.12,274.32
1624,1649,Oil & Masala,Masalas,12-05-2022,683,0.29,34.15
1625,126,Food Grains,Organic Staples,12-05-2022,2421,0.11,387.36
1626,535,"Eggs, Meat & Fish",Fish,12-05-2022,529,0.32,267.968
1627,1397,Fruits & Veggies,Fresh Fruits,12-05-2022,567,0.19,175.77
1628,920,Snacks,Cookies,12-05-2022,1301,0.1,218.03904
1629,545,Beverages,Soft Drinks,12-05-2022,1142,0.29,106.848
1630,186,Food Grains,Atta & Flour,12-05-2022,1540,0.21,569.8
1631,125,"Eggs, Meat & Fish",Eggs,12-05-2022,92,0.29,152.14592
1632,127,Bakery,Cakes,12-05-2022,1804,0.19,749.024
1633,1166,"Eggs, Meat & Fish",Eggs,12-05-2022,633,0.31,56.30976
1634,394,Beverages,Health Drinks,12-05-2022,2631,0.32,608.668
1635,1924,Food Grains,Dals & Pulses,12-05-2022,2051,0.21,102.55
1636,1742,"Eggs, Meat & Fish",Chicken,12-05-2022,50,0.17,28.34944
1637,1741,Snacks,Chocolates,12-05-2022,1924,0.15,771.968
1638,932,"Eggs, Meat & Fish",Eggs,12-05-2022,860,0.14,105.472
1639,1163,"Eggs, Meat & Fish",Chicken,12-05-2022,375,0.26,137.088
1640,1734,Bakery,Cakes,12-05-2022,1907,0.26,780.308
1641,593,Food Grains,Organic Staples,12-05-2022,1390,0.14,542.1
1642,1587,Oil & Masala,Edible Oil & Ghee,12-05-2022,854,0.21,42.7
1643,1317,Oil & Masala,Edible Oil & Ghee,12-06-2022,1373,0.12,68.65
1644,786,"Eggs, Meat & Fish",Fish,12-07-2022,624,0.1,46.69440000000001
1645,951,Bakery,Breads & Buns,12-07-2022,2170,0.32,975.1
1646,1360,"Eggs, Meat & Fish",Fish,12-07-2022,720,0.28,267.77599999999995
1647,1375,"Eggs, Meat & Fish",Eggs,12-07-2022,1299,0.35,271.8656
1648,1355,Oil & Masala,Spices,12-07-2022,698,0.11,34.9
1649,322,Oil & Masala,Masalas,12-07-2022,1484,0.17,74.2
1650,1898,"Eggs, Meat & Fish",Fish,12-07-2022,1229,0.27,278.0032
1651,99,Fruits & Veggies,Fresh Fruits,12-07-2022,1527,0.16,305.4
1652,1048,"Eggs, Meat & Fish",Chicken,12-07-2022,1254,0.18,706.14
1653,64,"Eggs, Meat & Fish",Eggs,12-08-2022,50,0.14,33.9968
1654,409,Fruits & Veggies,Fresh Vegetables,12-08-2022,1026,0.19,266.76
1655,1481,Snacks,Cookies,12-08-2022,1843,0.28,171.83232
1656,65,Bakery,Cakes,12-08-2022,2131,0.28,805.23
1657,537,"Eggs, Meat & Fish",Fish,12-08-2022,50,0.28,28.016639999999995
1658,955,Oil & Masala,Masalas,12-08-2022,273,0.15,13.65
1659,1464,Fruits & Veggies,Organic Fruits,12-08-2022,1944,0.1,855.36
1660,441,Bakery,Breads & Buns,12-08-2022,2257,0.27,601.0768
1661,66,Snacks,Cookies,12-08-2022,2955,0.14,1053.6
1662,63,Beverages,Soft Drinks,12-08-2022,2593,0.33,1099.13
1663,238,Bakery,Breads & Buns,12-08-2022,2374,0.15,367.85664
1664,67,Oil & Masala,Edible Oil & Ghee,12-08-2022,17,0.19,0.85
1665,450,"Eggs, Meat & Fish",Eggs,12-08-2022,437,0.15,281.7344
1666,1781,Fruits & Veggies,Organic Vegetables,12-08-2022,1759,0.3,422.16
1667,68,Bakery,Breads & Buns,12-08-2022,2033,0.25,750.272
1668,1002,Food Grains,Atta & Flour,12-08-2022,552,0.14,138.0
1669,1496,Food Grains,Rice,12-08-2022,1608,0.31,369.84
1670,631,Beverages,Soft Drinks,12-08-2022,2470,0.32,596.16
1671,61,Food Grains,Rice,12-08-2022,904,0.17,63.28
1672,62,Fruits & Veggies,Fresh Fruits,12-08-2022,958,0.18,182.02
1673,621,Fruits & Veggies,Fresh Vegetables,12-08-2022,1812,0.22,108.72
1674,541,Beverages,Health Drinks,12-08-2022,2590,0.12,1010.3
1675,538,Snacks,Chocolates,12-08-2022,1872,0.35,649.504
1676,1315,"Eggs, Meat & Fish",Mutton,12-08-2022,991,0.25,201.92256000000003
1677,1508,Bakery,Cakes,12-08-2022,1332,0.2,366.81984
1678,271,Oil & Masala,Masalas,12-08-2022,1416,0.1,70.8
1679,203,Fruits & Veggies,Organic Fruits,12-08-2022,1108,0.25,409.96
1680,314,Beverages,Health Drinks,12-08-2022,1858,0.17,826.94
1681,625,Food Grains,Rice,12-08-2022,977,0.19,439.65
1682,60,Food Grains,Atta & Flour,12-08-2022,762,0.31,198.12
1683,1518,Snacks,Cookies,12-09-2022,2149,0.23,613.0288
1684,1790,Oil & Masala,Edible Oil & Ghee,12-09-2022,313,0.21,15.65
1685,1521,Fruits & Veggies,Organic Fruits,12-09-2022,570,0.19,222.3
1686,502,Bakery,Cakes,12-09-2022,1848,0.15,709.184
1687,42,Beverages,Soft Drinks,12-09-2022,2012,0.11,812.56
1688,634,Fruits & Veggies,Fresh Fruits,12-09-2022,1108,0.14,166.2
1689,559,Fruits & Veggies,Organic Vegetables,12-09-2022,1297,0.33,479.89
1690,1146,Fruits & Veggies,Fresh Fruits,12-09-2022,1856,0.16,686.72
1691,633,Food Grains,Rice,12-09-2022,781,0.26,132.77
1692,3,Fruits & Veggies,Organic Fruits,12-09-2022,1250,0.27,75.0
1693,1791,"Eggs, Meat & Fish",Mutton,12-09-2022,307,0.35,208.32768
1694,4,Snacks,Noodles,12-09-2022,1958,0.31,786.656
1695,498,Snacks,Chocolates,12-09-2022,2820,0.15,1165.8
1696,501,Beverages,Soft Drinks,12-09-2022,2453,0.13,354.7584
1697,1410,Snacks,Chocolates,12-09-2022,2794,0.27,1155.66
1698,561,Oil & Masala,Masalas,12-09-2022,50,0.23,2.5
1699,673,Snacks,Cookies,12-09-2022,2338,0.26,977.82
1700,1672,Snacks,Noodles,12-09-2022,1880,0.16,837.6
1701,1673,Oil & Masala,Edible Oil & Ghee,12-09-2022,223,0.26,11.15
1702,566,Food Grains,Rice,12-09-2022,1227,0.34,441.72
1703,773,Oil & Masala,Masalas,12-09-2022,1182,0.22,59.1
1704,41,Bakery,Cakes,12-09-2022,2107,0.16,312.49152000000004
1705,650,Snacks,Noodles,12-09-2022,1604,0.26,537.82272
1706,560,Food Grains,Dals & Pulses,12-09-2022,2374,0.32,284.88
1707,975,Fruits & Veggies,Organic Vegetables,12-09-2022,1794,0.17,699.66
1708,1338,Beverages,Soft Drinks,12-09-2022,2386,0.27,736.22
1709,564,Snacks,Chocolates,12-09-2022,2134,0.24,503.64287999999993
1710,2,Beverages,Soft Drinks,12-09-2022,1889,0.12,278.7408
1711,25,"Eggs, Meat & Fish",Mutton,12-09-2022,798,0.29,71.60832
1712,636,"Eggs, Meat & Fish",Mutton,12-09-2022,604,0.18,240.14848
1713,986,Fruits & Veggies,Organic Vegetables,12-09-2022,1265,0.34,392.15
1714,985,Bakery,Biscuits,12-09-2022,1165,0.31,107.3952
1715,1339,Bakery,Breads & Buns,12-09-2022,1858,0.34,260.85888
1716,474,Bakery,Cakes,12-10-2022,2141,0.29,292.91328
1717,189,Beverages,Health Drinks,12-10-2022,1415,0.22,423.864
1718,191,Fruits & Veggies,Organic Fruits,12-10-2022,2464,0.35,837.76
1719,199,Food Grains,Rice,12-10-2022,745,0.15,149.0
1720,472,"Eggs, Meat & Fish",Mutton,12-10-2022,889,0.32,203.21792
1721,1744,Food Grains,Rice,12-10-2022,1478,0.27,517.3
1722,1512,Snacks,Chocolates,12-10-2022,2131,0.13,582.02496
1723,1322,Beverages,Soft Drinks,12-10-2022,1239,0.34,60.408
1724,1184,Beverages,Health Drinks,12-10-2022,1784,0.32,498.24
1725,1787,Snacks,Chocolates,12-10-2022,3086,0.34,1269.54
1726,1940,Food Grains,Rice,12-10-2022,788,0.34,86.68
1727,1939,Food Grains,Organic Staples,12-10-2022,1536,0.22,583.68
1728,1326,Fruits & Veggies,Organic Vegetables,12-10-2022,1435,0.12,373.1
1729,415,Beverages,Health Drinks,12-10-2022,2771,0.12,443.85120000000006
1730,257,Snacks,Cookies,12-10-2022,1163,0.35,165.38688
1731,404,Oil & Masala,Spices,12-10-2022,50,0.21,2.5
1732,1502,Snacks,Noodles,12-10-2022,2955,0.14,1312.65
1733,1562,Oil & Masala,Spices,12-10-2022,352,0.27,17.6
1734,994,Fruits & Veggies,Fresh Vegetables,12-10-2022,2113,0.18,169.04
1735,1031,Oil & Masala,Masalas,12-10-2022,50,0.32,2.5
1736,587,Beverages,Soft Drinks,12-10-2022,2881,0.28,535.896
1737,715,Fruits & Veggies,Organic Fruits,12-11-2022,876,0.21,61.32
1738,731,Snacks,Noodles,12-11-2022,2827,0.35,307.86048000000005
1739,55,Bakery,Biscuits,12-11-2022,2882,0.19,197.1648
1740,1763,"Eggs, Meat & Fish",Mutton,12-11-2022,882,0.24,372.992
1741,725,Snacks,Noodles,12-11-2022,2399,0.26,279.78048
1742,1765,Fruits & Veggies,Fresh Fruits,12-11-2022,2232,0.21,959.76
1743,56,Bakery,Breads & Buns,12-11-2022,2894,0.18,896.44
1744,1022,Beverages,Health Drinks,12-11-2022,2601,0.12,860.3
1745,1189,"Eggs, Meat & Fish",Fish,12-11-2022,50,0.35,129.92000000000002
1746,384,Snacks,Noodles,12-11-2022,2378,0.21,851.18
1747,1231,Snacks,Chocolates,12-11-2022,2161,0.27,1002.45
1748,1186,Food Grains,Rice,12-11-2022,2435,0.15,146.1
1749,699,Fruits & Veggies,Organic Fruits,12-11-2022,1868,0.35,747.2
1750,219,Fruits & Veggies,Organic Fruits,12-11-2022,1405,0.29,266.95
1751,217,Snacks,Chocolates,12-11-2022,2853,0.14,506.1139199999999
1752,1579,Fruits & Veggies,Organic Vegetables,12-11-2022,509,0.2,50.9
1753,1449,Oil & Masala,Edible Oil & Ghee,12-11-2022,1189,0.13,59.45
1754,1528,Bakery,Cakes,12-11-2022,1750,0.17,806.0
1755,310,Oil & Masala,Masalas,12-11-2022,685,0.27,34.25
1756,465,Food Grains,Dals & Pulses,12-11-2022,2132,0.16,533.0
1757,710,"Eggs, Meat & Fish",Chicken,12-11-2022,50,0.29,23.04
1758,1613,Fruits & Veggies,Organic Vegetables,12-11-2022,1336,0.15,561.12
1759,894,Oil & Masala,Spices,12/13/2022,50,0.18,2.5
1760,862,Bakery,Biscuits,12/13/2022,2692,0.19,1032.2
1761,851,Oil & Masala,Spices,12/13/2022,544,0.12,27.2
1762,487,Oil & Masala,Edible Oil & Ghee,12/13/2022,50,0.31,2.5
1763,1177,Bakery,Breads & Buns,12/13/2022,1502,0.13,483.18336
1764,356,Beverages,Health Drinks,12/13/2022,2216,0.35,575.3088
1765,1893,"Eggs, Meat & Fish",Fish,12/14/2022,50,0.13,66.90816000000001
1766,1948,"Eggs, Meat & Fish",Fish,12/14/2022,848,0.28,316.1088
1767,1950,Fruits & Veggies,Organic Fruits,12/14/2022,860,0.11,215.0
1768,1954,Snacks,Noodles,12/14/2022,2060,0.32,708.0799999999999
1769,1680,Snacks,Cookies,12/14/2022,2267,0.28,720.104
1770,968,Oil & Masala,Masalas,12/14/2022,157,0.25,7.85
1771,1831,Fruits & Veggies,Fresh Vegetables,12/14/2022,991,0.13,287.39
1772,1691,Snacks,Cookies,12/14/2022,2663,0.12,427.78368
1773,1607,Fruits & Veggies,Fresh Fruits,12/14/2022,1557,0.15,513.81
1774,468,Snacks,Chocolates,12/14/2022,1864,0.22,776.384
1775,1909,Fruits & Veggies,Fresh Fruits,12/14/2022,557,0.18,206.09
1776,1606,Oil & Masala,Masalas,12/14/2022,669,0.31,33.45
1777,1844,Bakery,Biscuits,12/14/2022,2899,0.27,1150.63
1778,221,Beverages,Soft Drinks,12/14/2022,1340,0.24,500.832
1779,1837,Oil & Masala,Masalas,12/14/2022,693,0.17,34.65
1780,1699,Oil & Masala,Masalas,12/14/2022,50,0.12,2.5
1781,222,"Eggs, Meat & Fish",Fish,12/14/2022,621,0.34,167.82336
1782,278,"Eggs, Meat & Fish",Chicken,12/14/2022,54,0.25,257.024
1783,870,Beverages,Soft Drinks,12/15/2022,2206,0.18,208.0512
1784,864,Beverages,Soft Drinks,12/15/2022,2665,0.12,643.6
1785,1700,"Eggs, Meat & Fish",Mutton,12/15/2022,837,0.12,156.4416
1786,1369,Fruits & Veggies,Organic Fruits,12/15/2022,641,0.34,275.63
1787,1080,Bakery,Biscuits,12/15/2022,2519,0.23,165.8016
1788,1797,Fruits & Veggies,Fresh Fruits,12/16/2022,1610,0.11,724.5
1789,1332,Snacks,Chocolates,12/16/2022,2262,0.23,344.63232
1790,1325,Beverages,Health Drinks,12/16/2022,2469,0.24,800.01
1791,1792,"Eggs, Meat & Fish",Mutton,12/16/2022,50,0.12,45.44512000000001
1792,1135,Beverages,Health Drinks,12/16/2022,2046,0.22,284.4288
1793,1565,"Eggs, Meat & Fish",Chicken,12/16/2022,50,0.25,28.9792
1794,1566,Fruits & Veggies,Fresh Fruits,12/16/2022,2141,0.24,256.92
1795,1335,Fruits & Veggies,Fresh Fruits,12/16/2022,2066,0.25,681.78
1796,1323,Food Grains,Atta & Flour,12/16/2022,2457,0.31,761.67
1797,1138,Snacks,Noodles,12/16/2022,3050,0.14,1353.5
1798,1139,Beverages,Soft Drinks,12/16/2022,1797,0.13,523.0368000000001
1799,635,Food Grains,Organic Staples,12/16/2022,1699,0.19,526.69
1800,1856,"Eggs, Meat & Fish",Chicken,12/16/2022,50,0.26,91.9296
1801,292,Bakery,Cakes,12/17/2022,2158,0.32,323.06688
1802,116,Beverages,Soft Drinks,12/17/2022,1951,0.27,223.344
1803,115,Beverages,Soft Drinks,12/17/2022,966,0.2,309.7152
1804,785,Snacks,Noodles,12/17/2022,2442,0.1,572.93568
1805,1808,Snacks,Cookies,12/17/2022,1786,0.18,122.96448
1806,319,Oil & Masala,Masalas,12/17/2022,672,0.13,33.6
1807,740,Food Grains,Organic Staples,12/17/2022,832,0.28,41.6
1808,1733,Bakery,Cakes,12/17/2022,2843,0.2,542.6265599999999
1809,23,Oil & Masala,Masalas,12/17/2022,50,0.12,2.5
1810,703,Snacks,Chocolates,12/17/2022,2498,0.16,1040.22
1811,1482,Bakery,Biscuits,12/17/2022,2209,0.35,721.316
1812,1341,Beverages,Health Drinks,12/17/2022,2228,0.25,552.7872
1813,1465,Fruits & Veggies,Fresh Vegetables,12/17/2022,721,0.34,64.89
1814,445,Beverages,Health Drinks,12/18/2022,1747,0.24,752.27
1815,733,Fruits & Veggies,Organic Fruits,12/18/2022,1716,0.26,652.08
1816,697,Fruits & Veggies,Fresh Vegetables,12/18/2022,759,0.14,174.57
1817,293,Fruits & Veggies,Organic Fruits,12/18/2022,824,0.25,123.6
1818,730,Food Grains,Rice,12/18/2022,1958,0.15,489.5
1819,1149,"Eggs, Meat & Fish",Fish,12/18/2022,305,0.32,46.2336
1820,301,Oil & Masala,Edible Oil & Ghee,12/18/2022,1075,0.34,53.75
1821,604,Food Grains,Organic Staples,12/18/2022,1764,0.24,776.16
1822,722,Oil & Masala,Masalas,12/18/2022,50,0.22,2.5
1823,1430,Beverages,Soft Drinks,12/18/2022,1929,0.21,198.1584
1824,1880,Beverages,Health Drinks,12/18/2022,1001,0.15,328.8672
1825,1571,Food Grains,Dals & Pulses,12/18/2022,855,0.24,128.25
1826,989,Beverages,Health Drinks,12/18/2022,2267,0.34,457.0416
1827,440,Snacks,Noodles,12/18/2022,2475,0.21,717.5
1828,758,Bakery,Breads & Buns,12/18/2022,1132,0.14,248.20992
1829,437,Food Grains,Organic Staples,12/18/2022,1255,0.16,263.55
1830,765,Snacks,Cookies,12/18/2022,2901,0.34,1289.4299999999998
1831,431,Snacks,Chocolates,12/18/2022,2732,0.11,918.28
1832,746,Fruits & Veggies,Organic Fruits,12/18/2022,1415,0.11,283.0
1833,259,"Eggs, Meat & Fish",Eggs,12/18/2022,1274,0.27,394.176
1834,373,Bakery,Breads & Buns,12/19/2022,1758,0.22,650.2816
1835,605,Fruits & Veggies,Organic Fruits,12/19/2022,1721,0.2,653.98
1836,916,"Eggs, Meat & Fish",Chicken,12/19/2022,1093,0.25,353.63199999999995
1837,419,Bakery,Biscuits,12/19/2022,1690,0.1,749.36
1838,370,Food Grains,Rice,12/19/2022,1665,0.2,599.4
1839,1385,Food Grains,Organic Staples,12/20/2022,1253,0.11,313.25
1840,1394,Bakery,Breads & Buns,12/20/2022,1494,0.35,185.37984
1841,1411,Beverages,Soft Drinks,12/20/2022,1791,0.19,100.152
1842,1419,Oil & Masala,Masalas,12/20/2022,1500,0.31,75.0
1843,1401,Food Grains,Organic Staples,12/20/2022,1618,0.19,728.1
1844,87,Oil & Masala,Masalas,12/21/2022,50,0.29,2.5
1845,854,Bakery,Biscuits,12/21/2022,1416,0.23,141.0048
1846,958,"Eggs, Meat & Fish",Eggs,12/21/2022,50,0.29,35.93216
1847,88,Beverages,Health Drinks,12/21/2022,2752,0.27,764.48
1848,1493,Food Grains,Rice,12/21/2022,926,0.14,101.86
1849,567,Snacks,Cookies,12/21/2022,1990,0.15,883.8
1850,1026,Food Grains,Dals & Pulses,12/21/2022,2232,0.14,803.52
1851,619,Snacks,Chocolates,12/21/2022,1865,0.2,682.912
1852,719,Oil & Masala,Edible Oil & Ghee,12/21/2022,1136,0.16,56.8
1853,1654,Bakery,Biscuits,12/21/2022,2452,0.26,948.2
1854,709,Food Grains,Atta & Flour,12/21/2022,614,0.34,165.78
1855,943,Snacks,Noodles,12/22/2022,2561,0.14,927.52
1856,688,Beverages,Soft Drinks,12/22/2022,1454,0.18,656.512
1857,1633,Beverages,Soft Drinks,12/22/2022,2315,0.32,193.032
1858,19,"Eggs, Meat & Fish",Mutton,12/22/2022,1203,0.2,339.824
1859,962,Beverages,Health Drinks,12/22/2022,1436,0.13,609.712
1860,335,Food Grains,Atta & Flour,12/22/2022,2359,0.17,518.98
1861,179,Beverages,Health Drinks,12/22/2022,1072,0.34,396.7488
1862,267,Oil & Masala,Spices,12/22/2022,526,0.17,26.3
1863,664,Fruits & Veggies,Fresh Vegetables,12/22/2022,2322,0.16,673.38
1864,665,Fruits & Veggies,Organic Fruits,12/22/2022,2293,0.25,321.02
1865,957,Fruits & Veggies,Fresh Fruits,12/22/2022,843,0.13,160.17
1866,571,Fruits & Veggies,Fresh Fruits,12/22/2022,2451,0.21,318.63
1867,944,Beverages,Health Drinks,12/22/2022,1397,0.14,287.136
1868,270,"Eggs, Meat & Fish",Eggs,12/22/2022,66,0.35,84.26496
1869,829,Bakery,Cakes,12/22/2022,1358,0.1,406.04544
1870,1126,Food Grains,Dals & Pulses,12/22/2022,1102,0.17,352.64
1871,1053,Snacks,Noodles,12/22/2022,1696,0.15,726.0799999999999
1872,817,Oil & Masala,Edible Oil & Ghee,12/22/2022,1242,0.13,62.1
1873,1473,Snacks,Chocolates,12/22/2022,1403,0.19,416.2751999999999
1874,624,Beverages,Soft Drinks,12/22/2022,1881,0.11,298.5696
1875,1478,Oil & Masala,Edible Oil & Ghee,12/22/2022,50,0.1,2.5
1876,414,Food Grains,Atta & Flour,12/22/2022,859,0.35,42.95
1877,1490,Snacks,Cookies,12/22/2022,1755,0.19,518.9184
1878,1693,Bakery,Breads & Buns,12/22/2022,2053,0.15,577.48032
1879,823,Food Grains,Atta & Flour,12/22/2022,1188,0.31,522.72
1880,180,Snacks,Chocolates,12/22/2022,2776,0.19,800.48
1881,1291,Oil & Masala,Spices,12/22/2022,481,0.13,24.05
