,Unnamed: 0,Category,Sub Category,Order Date,Sales,Discount,Profit
336,1585,Oil & Masala,Masalas,06-03-2022,743,0.13,37.15
337,836,Bakery,Biscuits,06-03-2022,1707,0.14,459.09504
338,1619,Beverages,Soft Drinks,06-03-2022,1766,0.15,531.1008
339,827,"Eggs, Meat & Fish",Mutton,06-03-2022,359,0.12,127.71327999999998
340,1182,Beverages,Health Drinks,06-03-2022,1036,0.31,54.9504
341,1901,Oil & Masala,Spices,06-03-2022,344,0.19,17.2
342,323,Fruits & Veggies,Fresh Fruits,06-03-2022,1646,0.13,510.26
343,1379,Fruits & Veggies,Fresh Vegetables,06-04-2022,1324,0.35,251.56
344,781,Food Grains,Organic Staples,06-04-2022,972,0.3,174.96
345,1753,Fruits & Veggies,Fresh Fruits,06-04-2022,2346,0.18,258.06
346,1752,"Eggs, Meat & Fish",Fish,06-04-2022,273,0.35,275.3792
347,1612,Bakery,Breads & Buns,06-04-2022,2789,0.15,604.3456
348,626,Food Grains,Dals & Pulses,06-04-2022,1649,0.27,98.94
349,1187,Fruits & Veggies,Organic Fruits,06-04-2022,1831,0.24,530.99
350,237,Bakery,Cakes,06-04-2022,1576,0.17,690.2848
351,948,Fruits & Veggies,Organic Vegetables,06-05-2022,870,0.19,374.1
352,1453,Food Grains,Atta & Flour,06-05-2022,2365,0.23,543.95
353,1896,Snacks,Noodles,06-06-2022,2536,0.31,167.2704
354,1697,"Eggs, Meat & Fish",Chicken,06-06-2022,936,0.27,218.7264
355,120,Food Grains,Rice,06-08-2022,1548,0.14,356.04
356,683,"Eggs, Meat & Fish",Eggs,06-08-2022,124,0.1,40.67328
357,941,Snacks,Noodles,06-08-2022,2955,0.18,1194.9
358,1650,Fruits & Veggies,Organic Vegetables,06-08-2022,1341,0.3,187.74
359,40,Food Grains,Organic Staples,06-08-2022,867,0.18,216.75
360,1087,"Eggs, Meat & Fish",Fish,06-08-2022,153,0.19,103.91039999999998
361,119,Food Grains,Atta & Flour,06-08-2022,1250,0.3,125.0
362,121,Beverages,Health Drinks,06-08-2022,2547,0.25,736.75
363,698,Bakery,Biscuits,06-08-2022,2397,0.27,310.5216
364,915,Fruits & Veggies,Fresh Fruits,06-08-2022,2061,0.27,370.98
365,1922,Bakery,Biscuits,06-08-2022,1986,0.35,191.60064
366,1219,Bakery,Biscuits,06-09-2022,3027,0.25,1295.0700000000002
367,789,Bakery,Breads & Buns,06-09-2022,2702,0.19,972.64
368,123,"Eggs, Meat & Fish",Fish,06-09-2022,50,0.12,149.19168
369,124,Oil & Masala,Spices,06-09-2022,776,0.15,38.8
370,122,Snacks,Noodles,06-09-2022,1654,0.2,718.568
371,83,Fruits & Veggies,Organic Fruits,06-10-2022,1968,0.14,649.44
372,444,Snacks,Noodles,06-10-2022,1494,0.32,293.51808000000005
373,1457,Beverages,Health Drinks,06-10-2022,1640,0.34,635.68
374,842,Beverages,Soft Drinks,06-10-2022,2190,0.19,826.5
375,81,Snacks,Cookies,06-10-2022,2492,0.19,790.304
376,1399,Snacks,Cookies,06-10-2022,2217,0.28,801.27
377,1328,Oil & Masala,Edible Oil & Ghee,06-10-2022,435,0.19,21.75
378,872,Snacks,Noodles,06-10-2022,1462,0.27,633.7504
379,1083,Beverages,Soft Drinks,06-10-2022,1199,0.15,414.2016
380,117,Oil & Masala,Spices,06-10-2022,1433,0.14,71.65
381,82,Snacks,Cookies,06-10-2022,2543,0.14,1077.2
382,475,Beverages,Soft Drinks,06-10-2022,1666,0.22,757.04
383,1285,Snacks,Noodles,06-10-2022,2878,0.29,1325.1
384,589,Oil & Masala,Spices,06-11-2022,67,0.33,3.35
385,1736,Bakery,Cakes,06-11-2022,1460,0.19,607.744
386,995,Oil & Masala,Edible Oil & Ghee,06-11-2022,1215,0.3,60.75
387,1862,Beverages,Health Drinks,06-11-2022,1962,0.22,382.3776
388,255,Oil & Masala,Spices,06-11-2022,295,0.16,14.75
389,588,Beverages,Health Drinks,06-11-2022,1007,0.35,349.632
390,837,Snacks,Noodles,06-11-2022,2030,0.34,247.104
391,1732,Food Grains,Organic Staples,06-11-2022,1077,0.19,226.17
392,484,Oil & Masala,Spices,06-11-2022,1345,0.11,67.25
393,439,"Eggs, Meat & Fish",Mutton,06-11-2022,947,0.22,451.4500000000001
394,1737,Snacks,Chocolates,06-11-2022,2375,0.18,611.2
395,1738,Fruits & Veggies,Organic Vegetables,06-11-2022,2379,0.3,785.07
396,612,Bakery,Cakes,06-11-2022,1105,0.13,383.9616
397,1651,Bakery,Breads & Buns,06-11-2022,2630,0.23,784.64
398,743,Snacks,Chocolates,06-12-2022,2188,0.23,493.93152
399,993,Oil & Masala,Masalas,06-12-2022,50,0.33,2.5
400,712,Snacks,Noodles,06-12-2022,1943,0.28,823.77
401,594,Bakery,Cakes,06-12-2022,2744,0.14,259.33824000000004
402,1695,Beverages,Health Drinks,06-12-2022,2089,0.22,364.824
403,234,Snacks,Noodles,06-12-2022,1198,0.21,82.66752
404,705,Fruits & Veggies,Fresh Fruits,06-12-2022,1749,0.11,472.23
405,327,Fruits & Veggies,Fresh Fruits,06-12-2022,1184,0.33,106.56
406,1033,Oil & Masala,Edible Oil & Ghee,06-12-2022,19,0.31,0.95
407,300,Oil & Masala,Edible Oil & Ghee,06-12-2022,1359,0.24,67.95
408,1864,Beverages,Health Drinks,06-12-2022,1565,0.27,631.24
